15278,22,81.81818182,4.545454545,54.14,0.0,1,0,0,0,-12,0,0,0,0,0,1,0,0,0,0,1
25302,57,24.56140351,10.52631579,65.56,0.043956043956044,0,1,0,182,-26,0,0,1,0,0,0,0,1,0,0,0
23947,9,22.22222222,11.11111111,40.02,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2303,45,22.22222222,4.444444444,95.86,0.065306122,1,0,0,245,-749,0,1,0,0,0,0,0,0,0,1,0
18887,39,51.28205128,10.25641026,98.52,0.0,1,0,0,0,-24,0,0,1,0,0,0,0,1,0,0,0
882,41,34.14634146,4.87804878,62.88,0.016778523,0,0,0,298,-1,0,0,0,0,0,1,0,0,0,1,0
27535,45,2.222222222,2.222222222,30.25,0.0,1,0,0,0,-10,0,0,0,0,0,0,1,0,0,0,1
10536,16,0.0,0.0,69.28,0.0,0,0,0,0,-13,0,0,0,0,0,0,1,0,0,1,0
10828,0,0.0,0.0,50.06,0.0,0,0,0,0,-24,0,1,0,0,0,0,0,0,0,1,0
3818,48,22.91666667,6.25,75.83,0.08490566,1,0,0,106,-5,0,0,0,0,1,0,0,0,0,0,1
7003,40,15.0,0.0,25.0,0.0,1,0,1,0,-340,0,0,0,0,0,1,0,0,0,0,1
21857,10,70.0,20.0,109.82,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25813,45,2.222222222,0.0,36.3,0.0476190476190476,0,0,0,42,0,0,0,0,0,1,0,0,0,1,0,0
18750,24,62.5,16.66666667,40.02,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27644,1,100.0,100.0,52.27,0.0,1,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0
30303,24,0.0,0.0,29.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20493,37,8.108108108,5.405405405,39.95,0.0,1,0,0,0,-6,0,0,1,0,0,0,0,0,0,0,1
21863,21,57.14285714,9.523809524,29.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
537,38,21.05263158,7.894736842,29.22,0.0,0,0,0,0,-18,0,0,1,0,0,0,0,0,0,0,1
6340,45,4.444444444,0.0,34.7,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30333,25,24.0,0.0,47.78,0.0645161290322581,1,1,0,31,-1,0,0,0,0,1,0,0,0,0,1,0
20561,31,22.58064516,6.451612903,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13322,23,21.73913043,0.0,156.61,0.285714286,1,0,0,7,-3,0,1,0,0,0,0,0,0,1,0,0
8526,46,8.695652174,0.0,92.11,1.0,0,0,0,7,-502,0,0,0,0,0,0,1,0,0,1,0
546,45,6.666666667,2.222222222,77.5,0.02173913,1,0,0,414,0,0,1,0,0,0,0,0,0,0,1,0
9635,0,0.0,0.0,40.02,0.0,0,0,0,0,-311,1,0,0,0,0,0,0,0,1,0,0
975,45,42.22222222,17.77777778,177.42,0.09375,0,0,0,64,-315,0,0,0,0,0,1,0,1,0,0,0
17522,31,22.58064516,0.0,40.02,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
19455,30,46.66666667,10.0,36.3,0.0,1,0,0,0,-7,0,1,0,0,0,0,0,0,0,0,1
29041,38,5.263157895,0.0,40.02,0.0,1,1,0,0,-5,1,0,0,0,0,0,0,0,1,0,0
12426,9,33.33333333,0.0,85.0,0.0,1,0,0,0,-13,0,1,0,0,0,0,0,0,0,1,0
2820,45,0.0,0.0,98.17,0.0,0,0,0,0,-4,1,0,0,0,0,0,0,0,1,0,0
6836,0,0.0,0.0,96.38,0.023255814,1,0,0,301,-11,0,0,0,0,0,0,1,0,0,1,0
736,44,6.818181818,0.0,53.58,0.025974026,0,0,0,77,-17,0,1,0,0,0,0,0,0,1,0,0
14765,13,7.692307692,0.0,40.02,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15589,38,0.0,0.0,40.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
19482,29,17.24137931,6.896551724,59.72,0.0,1,0,0,0,-13,0,0,0,0,1,0,0,1,0,0,0
25560,0,0.0,0.0,59.66,0.176470588235294,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,1
14992,2,0.0,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24929,26,92.30769231,19.23076923,75.3,0.0245098039215686,0,0,0,408,39,0,0,0,1,0,0,0,0,0,0,1
1634,45,0.0,0.0,51.48,0.0,0,0,0,0,-180,0,0,0,0,0,0,1,0,0,0,1
3476,0,0.0,0.0,89.88,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13034,35,8.571428571,5.714285714,90.86,0.0,1,0,0,0,-3,0,0,0,0,0,1,0,0,1,0,0
29335,30,90.0,6.666666667,81.89,0.0,1,0,0,0,-29,0,0,0,0,0,0,1,0,0,0,1
25048,36,8.333333333,5.555555556,40.25,0.0,0,0,0,0,-217,0,0,0,0,1,0,0,0,0,1,0
9142,44,2.272727273,2.272727273,114.56,0.0,0,0,0,0,-15,0,1,0,0,0,0,0,0,1,0,0
18565,32,3.125,0.0,60.44,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29977,12,41.66666667,8.333333333,29.79,0.0,1,0,0,0,-6,0,1,0,0,0,0,0,1,0,0,0
4096,0,0.0,0.0,50.18,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19008,42,11.9047619,0.0,40.2,0.0,1,0,0,0,-24,0,0,0,0,0,1,0,0,1,0,0
3332,48,2.083333333,2.083333333,68.97,0.032258065,0,0,0,775,-11,0,0,0,0,0,1,0,0,1,0,0
16435,34,38.23529412,14.70588235,76.47,0.070175439,1,0,0,57,-4,0,0,0,0,0,1,0,0,0,1,0
19467,1,100.0,100.0,44.7,0.0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1
15807,37,5.405405405,5.405405405,87.89,0.0,1,0,0,0,-4,0,0,1,0,0,0,0,1,0,0,0
24107,7,100.0,28.57142857,29.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25256,46,2.173913043,0.0,104.39,0.0369881109643329,1,0,0,757,-609,0,0,0,0,0,0,1,0,0,1,0
11822,33,24.24242424,6.060606061,175.33,0.0,1,0,0,0,-40,1,0,0,0,0,0,0,0,1,0,0
22292,26,0.0,0.0,50.68,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3797,33,42.42424242,3.03030303,109.0,0.0625,1,0,0,32,-112,0,1,0,0,0,0,0,0,1,0,0
7746,0,0.0,0.0,45.14,0.0,0,0,0,0,-1031,0,0,0,0,0,1,0,0,1,0,0
10613,0,0.0,0.0,62.99,0.0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,1
16544,32,25.0,3.125,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26133,40,32.5,2.5,41.18,0.0,0,0,0,0,-139,0,1,0,0,0,0,0,0,1,0,0
15599,49,42.85714286,8.163265306,40.02,0.0,0,0,0,0,-56,0,0,0,0,0,1,0,0,1,0,0
24248,7,14.28571429,14.28571429,29.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15575,50,4.0,2.0,29.0,0.0,1,0,0,0,-69,0,0,0,0,1,0,0,0,0,0,1
9467,45,0.0,0.0,234.66,0.142857143,0,0,0,14,-10,0,0,0,0,1,0,0,0,1,0,0
2225,46,6.52173913,0.0,99.13,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13664,42,11.9047619,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
22707,22,27.27272727,9.090909091,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27398,42,38.0952381,7.142857143,75.83,0.0017793594306049,1,0,0,1124,-2,0,0,0,0,0,1,0,0,0,1,0
29691,29,10.34482759,0.0,102.87,0.0,1,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0
14744,44,0.0,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25179,43,23.25581395,0.0,53.98,0.0512820512820513,1,0,0,39,0,0,0,0,0,0,1,0,0,1,0,0
13993,33,18.18181818,3.03030303,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15440,1,100.0,0.0,40.0,0.0,1,1,0,0,-2,1,0,0,0,0,0,0,0,0,0,1
29930,30,10.0,0.0,35.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19720,30,3.333333333,0.0,40.25,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3622,49,4.081632653,4.081632653,84.14,0.034006376,1,0,0,941,-675,0,1,0,0,0,0,0,0,0,1,0
19298,33,21.21212121,3.03030303,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7422,47,0.0,0.0,115.23,0.021978022,0,0,0,1092,-194,0,0,0,0,0,1,0,0,0,1,0
26332,41,31.70731707,9.756097561,102.23,0.0588235294117647,1,0,0,408,-4,0,0,0,0,0,1,0,0,1,0,0
632,40,20.0,7.5,51.97,0.0,0,0,0,0,-14,0,0,0,0,1,0,0,0,0,0,1
20351,30,10.0,3.333333333,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12790,16,31.25,6.25,38.75,0.0,1,0,0,0,-45,0,0,0,0,1,0,0,0,0,0,1
5115,64,1.5625,1.5625,44.6,0.141762452,1,1,1,261,-11,0,0,1,0,0,0,0,1,0,0,0
19844,32,3.125,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24563,6,83.33333333,33.33333333,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10885,0,0.0,0.0,25.55,0.714285714,0,0,0,14,-122,0,0,0,0,1,0,0,0,0,1,0
17643,40,42.5,15.0,49.24,0.125,1,0,0,24,0,0,0,0,0,0,0,1,0,0,0,1
24520,6,83.33333333,0.0,40.02,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3999,33,33.33333333,3.03030303,45.5,0.0,1,0,0,0,-133,0,0,1,0,0,0,0,0,0,0,1
3632,52,38.46153846,3.846153846,164.72,0.041353383,0,0,0,798,-16,0,0,0,0,1,0,0,0,1,0,0
1429,38,86.84210526,13.15789474,98.82,0.02994012,1,0,0,167,-6,0,0,0,0,0,1,0,0,0,1,0
1792,39,38.46153846,23.07692308,51.51,0.0,1,0,0,0,-58,0,0,0,0,0,0,1,0,0,0,1
10075,16,0.0,0.0,51.63,0.0,0,0,0,0,-4,0,0,0,0,1,0,0,0,1,0,0
1458,34,58.82352941,2.941176471,32.73,0.009009009,0,0,0,666,-1,0,1,0,0,0,0,0,0,1,0,0
27293,16,0.0,0.0,3.06,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
830,0,0.0,0.0,52.77,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8306,43,18.60465116,4.651162791,57.74,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
21689,26,11.53846154,7.692307692,31.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13921,24,79.16666667,70.83333333,59.93,0.0,1,0,0,0,-33,0,0,0,0,0,0,1,0,1,0,0
4852,43,46.51162791,9.302325581,55.89,0.017828201,0,0,0,1234,-375,0,0,0,0,0,1,0,0,0,1,0
2877,42,23.80952381,4.761904762,50.93,0.0,1,0,0,0,-17,0,0,0,0,1,0,0,0,1,0,0
1409,44,6.818181818,0.0,73.56,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13901,33,24.24242424,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
21022,29,3.448275862,3.448275862,35.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17499,35,8.571428571,2.857142857,43.15,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9420,0,0.0,0.0,78.69,0.015748031,0,0,0,127,-1,0,0,0,0,1,0,0,0,1,0,0
11010,19,0.0,0.0,121.76,0.051948052,0,0,0,77,0,0,0,0,0,1,0,0,0,0,1,0
26610,47,21.27659574,10.63829787,22.97,0.0041152263374485,0,0,0,972,-5,0,0,0,0,1,0,0,0,0,1,0
18334,11,100.0,0.0,119.34,0.0,1,0,0,0,-3,0,1,0,0,0,0,0,0,0,1,0
10027,16,0.0,0.0,18.89,0.0,0,0,0,0,-34,0,0,0,0,0,1,0,0,1,0,0
8036,44,0.0,0.0,90.49,0.0,1,0,0,0,-34,0,1,0,0,0,0,0,0,0,1,0
5538,23,8.695652174,0.0,49.99,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7831,45,15.55555556,6.666666667,51.16,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20496,19,57.89473684,21.05263158,67.07,0.222222222,1,0,0,9,-2,0,0,0,0,0,1,0,0,0,1,0
28507,35,45.71428571,11.42857143,44.11,0.0,1,0,0,0,-24,0,0,0,0,0,1,0,0,0,0,1
4151,45,0.0,0.0,44.44,0.005586592,0,0,0,537,0,0,0,0,0,0,0,1,0,0,1,0
22737,11,81.81818182,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18094,22,9.090909091,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18608,26,57.69230769,7.692307692,79.0,0.0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0
4115,43,27.90697674,2.325581395,56.15,0.0,0,0,0,0,-345,0,0,0,0,0,1,0,0,1,0,0
21313,24,33.33333333,16.66666667,31.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13427,39,12.82051282,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14590,36,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11225,16,0.0,0.0,54.8,0.0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0
30564,11,27.27272727,18.18181818,35.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26649,47,6.382978723,2.127659574,59.7,0.0555555555555556,0,0,0,90,-9,0,0,0,0,0,0,1,0,0,1,0
16308,22,45.45454545,13.63636364,40.02,0.0,0,0,0,0,-13,0,1,0,0,0,0,0,0,1,0,0
10103,35,2.857142857,2.857142857,57.1,0.0,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,0
12119,37,18.91891892,10.81081081,68.33,0.0,1,0,0,0,-67,0,0,0,0,0,1,0,0,0,1,0
21559,1,0.0,0.0,45.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1374,48,31.25,8.333333333,66.43,0.085714286,0,1,1,525,26,0,0,0,1,0,0,0,0,0,0,1
13682,33,27.27272727,21.21212121,52.01,0.0,1,0,0,0,-12,0,1,0,0,0,0,0,0,0,0,1
21078,28,39.28571429,0.0,45.02,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2091,0,0.0,0.0,70.14,0.030927835,1,0,0,485,-170,0,0,0,0,0,1,0,0,0,1,0
6189,47,4.255319149,0.0,66.23,0.117647059,0,0,0,17,-316,1,0,0,0,0,0,0,0,1,0,0
6495,0,0.0,0.0,49.77,0.014423077,1,0,0,208,-60,1,0,0,0,0,0,0,0,1,0,0
16937,40,50.0,5.0,35.72,0.0,1,0,0,0,-66,0,0,0,0,0,1,0,0,0,0,1
17445,42,0.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25501,47,0.0,0.0,49.75,0.0240963855421687,0,0,0,332,0,0,1,0,0,0,0,0,0,0,1,0
7788,0,0.0,0.0,74.24,0.0,0,0,0,0,-78,0,0,0,0,1,0,0,0,0,0,1
28184,30,46.66666667,6.666666667,48.77,0.0,1,0,0,0,-4,0,0,0,0,0,1,0,0,1,0,0
25362,55,10.90909091,0.0,123.74,0.0360576923076923,1,0,0,416,-92,0,0,0,0,0,1,0,0,0,0,1
23074,19,0.0,0.0,63.79,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14925,36,0.0,0.0,40.02,0.0,1,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1
12291,38,23.68421053,5.263157895,65.81,0.076923077,1,0,0,26,-1,0,0,1,0,0,0,0,0,0,0,1
19010,38,34.21052632,7.894736842,42.09,0.0,1,0,0,0,-34,1,0,0,0,0,0,0,0,0,0,1
11036,34,58.82352941,5.882352941,120.21,0.0,1,0,0,0,-149,0,0,0,0,0,1,0,1,0,0,0
18580,27,55.55555556,7.407407407,93.44,0.071428571,1,0,0,28,0,0,0,0,0,0,0,1,0,1,0,0
14446,38,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26231,12,8.333333333,0.0,22.73,0.0,0,0,0,0,-49,0,1,0,0,0,0,0,0,0,1,0
21438,21,0.0,0.0,52.24,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17442,36,2.777777778,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24755,32,100.0,34.375,103.87,0.0944055944055944,1,0,0,286,28,0,0,0,0,0,0,1,0,0,0,1
26764,0,0.0,0.0,82.63,0.0,0,0,0,0,-490,1,0,0,0,0,0,0,0,0,1,0
13150,4,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21918,23,86.95652174,26.08695652,45.57,0.058823529,1,0,0,34,0,0,0,0,0,0,1,0,0,0,0,1
25472,0,0.0,0.0,42.06,0.0046728971962616,0,0,0,1712,0,0,0,0,0,0,1,0,0,0,1,0
13477,46,2.173913043,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14080,42,7.142857143,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4832,11,27.27272727,9.090909091,32.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10966,32,81.25,0.0,50.68,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9944,16,0.0,0.0,53.81,0.0,0,0,0,0,-10,0,0,0,0,0,0,1,0,0,1,0
24741,36,0.0,0.0,40.49,0.142857142857143,0,0,0,21,33,0,0,0,1,0,0,0,0,0,0,1
21322,16,12.5,6.25,40.2,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4105,42,59.52380952,28.57142857,126.46,0.07619863,1,0,0,1168,-19,0,0,0,0,0,1,0,0,0,1,0
26801,0,0.0,0.0,65.31,0.0882352941176471,0,0,0,34,-1,0,0,0,0,0,1,0,0,0,1,0
7526,47,2.127659574,0.0,83.93,0.038709677,0,0,0,155,-43,1,0,0,0,0,0,0,0,0,1,0
11828,44,4.545454545,2.272727273,44.63,0.0,1,0,0,0,-9,0,0,0,0,0,1,0,0,0,0,1
3305,5,0.0,0.0,52.61,0.086510264,1,0,0,682,-10,1,0,0,0,0,0,0,0,1,0,0
4847,35,68.57142857,11.42857143,55.38,0.038007864,1,0,0,763,-38,0,0,0,0,0,0,1,0,1,0,0
24032,8,75.0,0.0,78.26,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1099,31,74.19354839,35.48387097,66.19,0.0,0,0,0,0,-184,0,0,0,0,0,1,0,0,0,0,1
9735,48,10.41666667,2.083333333,40.02,0.0,0,0,0,0,-394,0,0,0,0,0,1,0,0,0,1,0
8457,0,0.0,0.0,59.19,0.046511628,1,0,0,43,-1,0,0,0,0,1,0,0,0,0,1,0
10584,42,30.95238095,7.142857143,62.42,0.0,0,0,0,0,-28,0,0,0,0,1,0,0,0,1,0,0
2055,46,13.04347826,10.86956522,132.86,0.009817672,0,0,0,713,0,0,1,0,0,0,0,0,0,0,1,0
1232,54,31.48148148,5.555555556,79.03,0.117346939,0,1,0,196,-49,0,0,0,0,0,0,1,0,0,0,1
30671,9,88.88888889,44.44444444,62.48,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24916,45,4.444444444,0.0,66.86,0.0,1,0,0,0,-23,0,0,0,0,0,0,1,0,1,0,0
7743,0,0.0,0.0,96.25,0.0,0,0,0,0,-26,1,0,0,0,0,0,0,0,0,1,0
15545,41,9.756097561,2.43902439,31.95,0.0,1,0,0,0,-28,0,0,1,0,0,0,0,0,0,0,1
5316,45,0.0,0.0,54.51,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10334,0,0.0,0.0,5.84,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8802,0,0.0,0.0,6.64,0.0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0
7934,38,2.631578947,0.0,40.02,0.0,0,0,0,0,-594,0,0,0,0,0,0,1,0,1,0,0
19528,9,88.88888889,0.0,40.0,0.0,1,0,1,0,-5,0,0,0,0,0,1,0,0,0,0,1
29777,16,18.75,6.25,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9407,44,2.272727273,0.0,79.77,0.0,1,0,0,0,-30,0,1,0,0,0,0,0,0,1,0,0
4194,36,8.333333333,5.555555556,56.62,0.032967033,0,0,0,91,-39,0,0,0,1,0,0,0,0,0,0,1
636,43,4.651162791,0.0,54.34,0.027777778,0,0,0,72,-211,0,0,0,0,1,0,0,0,0,1,0
19620,32,25.0,3.125,40.0,0.0,1,0,0,0,-55,0,0,0,0,0,1,0,0,0,0,1
24728,44,6.818181818,2.272727273,56.22,0.0,0,0,0,0,-8,0,1,0,0,0,0,0,0,1,0,0
1557,45,4.444444444,0.0,51.3,0.0,1,0,0,0,-24,0,0,0,0,0,1,0,0,1,0,0
24271,6,66.66666667,33.33333333,143.19,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4808,42,33.33333333,23.80952381,121.91,0.018759019,0,0,0,693,-5,0,1,0,0,0,0,0,0,0,1,0
4520,43,0.0,0.0,77.89,0.0,1,0,0,0,-36,0,1,0,0,0,0,0,0,0,1,0
10428,0,0.0,0.0,50.83,0.0,0,0,0,0,-20,1,0,0,0,0,0,0,0,1,0,0
20400,23,47.82608696,4.347826087,32.23,0.666666667,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0
29226,22,81.81818182,4.545454545,91.8,0.0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,1
8952,0,0.0,0.0,64.65,0.031055901,0,0,0,161,-267,0,0,0,0,0,0,1,0,0,1,0
13951,42,21.42857143,9.523809524,40.02,0.0,1,0,0,0,-21,0,1,0,0,0,0,0,0,1,0,0
6409,0,0.0,0.0,55.54,0.125,0,0,0,16,0,0,1,0,0,0,0,0,0,0,1,0
3328,47,2.127659574,2.127659574,112.74,0.077380952,0,0,0,336,-1,0,1,0,0,0,0,0,0,0,1,0
27358,44,9.090909091,2.272727273,62.32,0.428571428571429,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0
29267,27,0.0,0.0,40.0,0.0,1,0,1,0,41551,0,1,0,0,0,0,0,0,0,0,1
21518,29,0.0,0.0,152.01,0.102040816,1,0,1,49,0,0,0,0,0,0,1,0,0,1,0,0
5798,48,4.166666667,4.166666667,22.53,0.113636364,0,0,0,44,0,0,0,0,0,0,1,0,0,1,0,0
13467,44,4.545454545,0.0,80.28,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8929,45,2.222222222,2.222222222,46.51,0.0,0,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,0
6995,0,0.0,0.0,46.36,0.0,1,0,0,0,-355,0,0,0,0,0,1,0,0,0,0,1
3171,31,90.32258065,3.225806452,74.7,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27238,37,86.48648649,0.0,23.75,0.0,0,0,0,0,-4,1,0,0,0,0,0,0,0,1,0,0
14785,29,13.79310345,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28050,37,5.405405405,0.0,40.0,0.0,1,0,0,0,-14,0,0,0,0,0,1,0,0,0,0,1
30298,12,58.33333333,16.66666667,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14046,1,100.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26782,45,0.0,0.0,80.48,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18435,13,7.692307692,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
